ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20250828,3843.5974,3796.7112,3845.0871,3761.4221,3800.3499,43.2475,1.138,788351947.0,1265185534.2
000001.SH,20250827,3800.3499,3869.6116,3887.198,3800.3499,3868.382,-68.0321,-1.7587,858633499.0,1326848744.0
000001.SH,20250826,3868.382,3871.471,3888.5985,3859.7575,3883.5617,-15.1797,-0.3909,734565305.0,1114187895.3
000001.SH,20250825,3883.5617,3848.1629,3883.5617,3839.9724,3825.7592,57.8025,1.5109,885474802.0,1360903869.0
000001.SH,20250822,3825.7592,3772.2769,3825.7592,3772.2769,3771.0989,54.6603,1.4495,698136277.0,1095091495.7
000001.SH,20250821,3771.0989,3770.6757,3787.9806,3757.9918,3766.2104,4.8885,0.1298,691552959.0,997741900.8
000001.SH,20250820,3766.2104,3716.6847,3767.43,3704.9912,3727.2879,38.9225,1.0443,679836426.0,1017500164.1
000001.SH,20250819,3727.2879,3728.4851,3746.669,3718.1467,3728.0273,-0.7394,-0.0198,696099750.0,1060899235.7
000001.SH,20250818,3728.0273,3712.4952,3745.939,3702.3802,3696.7705,31.2568,0.8455,776016669.0,1133941943.2
000001.SH,20250815,3696.7705,3659.8146,3702.2553,3658.3762,3666.4426,30.3279,0.8272,678521703.0,960624988.9
000001.SH,20250814,3666.4426,3685.5223,3704.7715,3662.5695,3683.4648,-17.0222,-0.4621,647829587.0,949464273.6
000001.SH,20250813,3683.4648,3668.6581,3688.6276,3666.5468,3665.9177,17.5471,0.4787,613528884.0,887022595.7
000001.SH,20250812,3665.9177,3647.9625,3669.0384,3647.9625,3647.5467,18.371,0.5037,536623739.0,778161034.2
000001.SH,20250811,3647.5467,3637.0534,3656.8517,3629.6267,3635.1281,12.4186,0.3416,551393348.0,751329446.8
000001.SH,20250808,3635.1281,3634.8546,3645.3667,3625.4508,3639.6666,-4.5385,-0.1247,526407572.0,713569731.1
000001.SH,20250807,3639.6666,3637.7811,3645.117,3622.5224,3633.9949,5.6717,0.1561,535501202.0,749699997.3
000001.SH,20250806,3633.9949,3615.808,3634.3135,3613.9894,3617.5976,16.3973,0.4533,512467273.0,707221251.6
000001.SH,20250805,3617.5976,3588.8077,3617.5976,3586.9686,3583.3088,34.2888,0.9569,499797780.0,656382505.1
000001.SH,20250804,3583.3088,3547.1629,3583.3088,3547.1629,3559.9518,23.357,0.6561,458573618.0,639775598.5
000001.SH,20250801,3559.9518,3568.2608,3581.7457,3550.0434,3573.2082,-13.2564,-0.371,509563080.0,684645226.0
000001.SH,20250731,3573.2082,3604.6959,3606.3744,3562.6072,3615.7167,-42.5085,-1.1757,654509349.0,845893058.1
000001.SH,20250730,3615.7167,3608.354,3636.1664,3593.7338,3609.7113,6.0054,0.1664,637221916.0,819627949.1
000001.SH,20250729,3609.7113,3595.8099,3611.3532,3585.9435,3597.9369,11.7744,0.3273,610642058.0,793606423.7
000001.SH,20250728,3597.9369,3594.2313,3606.2742,3582.1489,3593.6553,4.2816,0.1191,594187877.0,761265438.4
000001.SH,20250725,3593.6553,3604.4505,3610.0287,3586.22,3605.7269,-12.0716,-0.3348,697189549.0,821609575.9
000001.SH,20250724,3605.7269,3578.9121,3608.7278,3577.1131,3582.298,23.4289,0.654,773265835.0,852239625.3
000001.SH,20250723,3582.298,3588.8777,3613.0223,3577.5942,3581.8611,0.4369,0.0122,767672388.0,857045959.5
000001.SH,20250722,3581.8611,3561.6316,3584.7185,3547.252,3559.7912,22.0699,0.62,716155230.0,840573441.9
000001.SH,20250721,3559.7912,3542.8164,3560.6285,3542.5677,3534.4827,25.3085,0.716,633649736.0,730905862.9
000001.SH,20250718,3534.4827,3519.4752,3536.0143,3518.2313,3516.8255,17.6572,0.5021,493484088.0,643627574.9
000001.SH,20250717,3516.8255,3500.3715,3517.2847,3499.1856,3503.7769,13.0486,0.3724,472211056.0,609791010.3
000001.SH,20250716,3503.7769,3502.8987,3511.8058,3489.1368,3504.9988,-1.2219,-0.0349,470878578.0,572419318.7
000001.SH,20250715,3504.9988,3519.8052,3527.0379,3483.3798,3519.6498,-14.651,-0.4163,572074726.0,646851665.1
000001.SH,20250714,3519.6498,3513.2515,3532.1183,3513.2515,3510.1772,9.4726,0.2699,572084705.0,623102482.3
000001.SH,20250711,3510.1772,3511.3656,3555.2179,3506.7994,3509.6818,0.4954,0.0141,664185249.0,753549049.1
000001.SH,20250710,3509.6818,3491.4973,3526.5899,3491.4973,3493.0495,16.6323,0.4762,564159805.0,613160543.9
000001.SH,20250709,3493.0495,3498.724,3512.6687,3491.2007,3497.4753,-4.4258,-0.1265,523920088.0,595962525.1
000001.SH,20250708,3497.4753,3474.6316,3499.8857,3474.6316,3473.1271,24.3482,0.701,493484773.0,567506524.8
000001.SH,20250707,3473.1271,3467.9849,3474.8007,3462.7923,3472.3192,0.8079,0.0233,436631340.0,476197431.4
000001.SH,20250704,3472.3192,3459.5924,3497.2248,3455.4938,3461.1506,11.1686,0.3227,500195210.0,567241277.9
000001.SH,20250703,3461.1506,3456.1519,3463.6198,3446.9739,3454.7924,6.3582,0.184,438543465.0,500211767.8
000001.SH,20250702,3454.7924,3458.171,3461.328,3447.9557,3457.7474,-2.955,-0.0855,498116776.0,543130721.7
000001.SH,20250701,3457.7474,3445.8457,3459.5866,3441.0379,3444.4256,13.3218,0.3868,444356739.0,553556536.2
000001.SH,20250630,3444.4256,3423.4738,3447.46,3420.1118,3424.2267,20.1989,0.5899,457348049.0,567137246.0
000001.SH,20250627,3424.2267,3450.6863,3462.6273,3421.0403,3448.4534,-24.2267,-0.7025,523129432.0,605731616.3
000001.SH,20250626,3448.4534,3451.7193,3462.752,3446.1855,3455.9736,-7.5202,-0.2176,496541077.0,603095111.9
000001.SH,20250625,3455.9736,3419.0914,3459.0093,3417.4105,3420.566,35.4076,1.0351,509384064.0,620173277.6
000001.SH,20250624,3420.566,3380.08,3423.7835,3380.08,3381.5816,38.9844,1.1528,460963800.0,544882077.6
000001.SH,20250623,3381.5816,3349.4603,3389.4524,3347.6508,3359.8954,21.6862,0.6454,384561397.0,442789178.5
000001.SH,20250620,3359.8954,3358.9128,3370.7984,3357.7061,3362.1082,-2.2128,-0.0658,350223662.0,410873272.6
000001.SH,20250619,3362.1082,3384.2932,3386.9194,3353.9355,3388.8086,-26.7004,-0.7879,415327655.0,473258595.4
000001.SH,20250618,3388.8086,3386.136,3391.7087,3369.9859,3387.4049,1.4037,0.0414,378684891.0,441011095.4
000001.SH,20250617,3387.4049,3388.1801,3393.3127,3376.4201,3388.7293,-1.3244,-0.0391,390012447.0,458038158.7
000001.SH,20250616,3388.7293,3369.3661,3389.7563,3368.8764,3376.996,11.7333,0.3474,405383278.0,481594409.5
000001.SH,20250613,3376.996,3397.4844,3401.5526,3370.5924,3402.658,-25.662,-0.7542,510065221.0,605384839.4
000001.SH,20250612,3402.658,3397.972,3408.2049,3388.8657,3402.3159,0.3421,0.0101,409490610.0,501624560.6
000001.SH,20250611,3402.3159,3385.4568,3413.5132,3385.4568,3384.8163,17.4996,0.517,424090313.0,501807385.8
000001.SH,20250610,3384.8163,3402.013,3406.4515,3365.6674,3399.7716,-14.9553,-0.4399,481618568.0,557427629.0
000001.SH,20250609,3399.7716,3388.7783,3402.0503,3383.0742,3385.3579,14.4137,0.4258,427347947.0,511879937.0
000001.SH,20250606,3385.3579,3384.2949,3391.451,3379.7641,3384.0985,1.2594,0.0372,380122886.0,452743716.1
000001.SH,20250605,3384.0985,3378.2169,3387.7645,3371.1457,3376.2029,7.8956,0.2339,406252093.0,498241228.9
000001.SH,20250604,3376.2029,3363.391,3379.6401,3363.391,3361.9755,14.2274,0.4232,386494643.0,446844610.7
000001.SH,20250603,3361.9755,3340.0666,3366.9974,3340.0666,3347.4873,14.4882,0.4328,398060772.0,468292670.3
000001.SH,20250530,3347.4873,3358.8093,3361.2751,3341.6484,3363.4455,-15.9582,-0.4745,385602170.0,443358967.7
000001.SH,20250529,3363.4455,3340.4012,3368.6334,3337.415,3339.9319,23.5136,0.704,393233806.0,453741382.2
000001.SH,20250528,3339.9319,3341.8518,3348.234,3336.7273,3340.687,-0.7551,-0.0226,341555443.0,389341214.7
000001.SH,20250527,3340.687,3346.5029,3351.5718,3332.4895,3346.8388,-6.1518,-0.1838,344071157.0,394408732.9
000001.SH,20250526,3346.8388,3346.561,3362.307,3336.3552,3348.3717,-1.5329,-0.0458,347562101.0,400526568.4
000001.SH,20250523,3348.3717,3376.8691,3389.4686,3348.3717,3380.1885,-31.8168,-0.9413,400227004.0,468587869.6
000001.SH,20250522,3380.1885,3381.865,3390.5925,3376.2331,3387.5736,-7.3851,-0.218,394217206.0,438334515.3
000001.SH,20250521,3387.5736,3380.2094,3394.7541,3380.2094,3380.478,7.0956,0.2099,412496165.0,465956993.4
000001.SH,20250520,3380.478,3371.6886,3387.804,3369.9629,3367.5829,12.8951,0.3829,405544534.0,450290477.2
000001.SH,20250519,3367.5829,3365.8823,3373.5994,3356.6483,3367.4619,0.121,0.0036,403074805.0,437177569.2
000001.SH,20250516,3367.4619,3374.7061,3380.29,3356.6609,3380.8214,-13.3595,-0.3952,395401030.0,435647042.7
000001.SH,20250515,3380.8214,3398.4272,3402.8656,3378.0208,3403.9481,-23.1267,-0.6794,424100916.0,461292249.4
000001.SH,20250514,3403.9481,3374.2353,3417.3142,3368.0781,3374.8707,29.0774,0.8616,464934441.0,534872944.6
000001.SH,20250513,3374.8707,3386.2344,3386.2344,3370.2516,3369.2445,5.6262,0.167,426240700.0,506608943.8
000001.SH,20250512,3369.2445,3352.9698,3372.4724,3344.2687,3341.9989,27.2456,0.8152,418239910.0,522080702.4
000001.SH,20250509,3341.9989,3350.405,3351.2198,3335.127,3351.9958,-9.9969,-0.2982,398909191.0,464862361.5
000001.SH,20250508,3351.9958,3331.2052,3359.7309,3327.9024,3342.6651,9.3307,0.2791,428377766.0,501611375.5
000001.SH,20250507,3342.6651,3354.9737,3356.6884,3324.8088,3316.1135,26.5516,0.8007,511159606.0,595230089.1
000001.SH,20250506,3316.1135,3295.2504,3316.4476,3286.9886,3279.0314,37.0821,1.1309,474369617.0,551825065.6
000001.SH,20250430,3279.0314,3284.0812,3292.2002,3277.5499,3286.6548,-7.6234,-0.232,435794335.0,505572584.2
000001.SH,20250429,3286.6548,3281.4453,3294.9815,3277.6271,3288.4147,-1.7599,-0.0535,388961672.0,430881033.5
000001.SH,20250428,3288.4147,3292.0559,3296.9318,3279.8773,3295.06,-6.6453,-0.2017,410665863.0,441916383.1
000001.SH,20250425,3295.06,3300.3916,3305.2618,3288.7545,3297.2881,-2.2281,-0.0676,411043192.0,445417627.3
000001.SH,20250424,3297.2881,3295.1487,3313.5087,3286.2363,3296.3552,0.9329,0.0283,392844749.0,434706037.2
000001.SH,20250423,3296.3552,3308.1514,3312.1923,3293.0633,3299.7571,-3.4019,-0.1031,411633212.0,486209315.2
000001.SH,20250422,3299.7571,3289.1664,3311.1529,3288.3316,3291.4341,8.323,0.2529,403167615.0,452675442.0
000001.SH,20250421,3291.4341,3273.1383,3298.6398,3270.0131,3276.7304,14.7037,0.4487,379307588.0,429391687.8
000001.SH,20250418,3276.7304,3270.3534,3283.0896,3262.3916,3280.3412,-3.6108,-0.1101,358836193.0,380313472.6
000001.SH,20250417,3280.3412,3261.7177,3285.9154,3258.1451,3276.0039,4.3373,0.1324,382012698.0,442596764.0
000001.SH,20250416,3276.0039,3267.665,3276.0045,3233.7911,3267.6623,8.3416,0.2553,429534854.0,489200692.7
000001.SH,20250415,3267.6623,3260.685,3268.9848,3246.3369,3262.8075,4.8548,0.1488,396662895.0,456332610.4
000001.SH,20250414,3262.8075,3251.9779,3272.7203,3244.7327,3238.2268,24.5807,0.7591,471373220.0,543811431.5
000001.SH,20250411,3238.2268,3219.5053,3249.8536,3211.3497,3223.6379,14.5889,0.4526,475531804.0,580791402.2
000001.SH,20250410,3223.6379,3227.8362,3239.9408,3201.5714,3186.8099,36.828,1.1556,591208273.0,682356544.8
000001.SH,20250409,3186.8099,3110.0101,3186.8099,3070.0778,3145.5491,41.2608,1.3117,684797174.0,755430247.4
000001.SH,20250408,3145.5491,3094.2619,3145.5491,3085.1229,3096.5762,48.9729,1.5815,662242387.0,730166160.7
000001.SH,20250407,3096.5762,3193.1024,3217.7818,3040.6932,3342.0077,-245.4315,-7.3438,662199584.0,735367327.5
000001.SH,20250403,3342.0077,3319.6057,3358.4256,3319.6057,3350.1266,-8.1189,-0.2423,400517827.0,486510413.0
000001.SH,20250402,3350.1266,3344.1711,3361.134,3343.1155,3348.4351,1.6915,0.0505,350127364.0,411666039.5
000001.SH,20250401,3348.4351,3340.7121,3357.6215,3338.7788,3335.7462,12.6889,0.3804,422588670.0,499415666.0
000001.SH,20250331,3335.7462,3343.3442,3361.7415,3317.7381,3351.3068,-15.5606,-0.4643,472571978.0,531475775.8
000001.SH,20250328,3351.3068,3372.0388,3375.0528,3346.0807,3373.7489,-22.4421,-0.6652,412284289.0,468807615.3
000001.SH,20250327,3373.7489,3362.7123,3394.0349,3351.1739,3368.6973,5.0516,0.15,414776314.0,496457111.7
000001.SH,20250326,3368.6973,3365.6658,3382.3424,3365.6658,3369.9763,-1.279,-0.038,428533770.0,485185602.3
000001.SH,20250325,3369.9763,3370.0008,3379.9884,3361.0462,3370.0283,-0.052,-0.0015,456357393.0,516435662.2
000001.SH,20250324,3370.0283,3364.8342,3373.6936,3340.2383,3364.8307,5.1976,0.1545,513310260.0,586745474.4
000001.SH,20250321,3364.8307,3401.7593,3414.7094,3355.8396,3408.9482,-44.1175,-1.2942,520862630.0,623164007.3
000001.SH,20250320,3408.9482,3425.2157,3427.0454,3404.662,3426.4291,-17.4809,-0.5102,451630682.0,565607596.6
000001.SH,20250319,3426.4291,3424.1726,3439.0463,3414.5933,3429.7593,-3.3302,-0.0971,440316299.0,559970207.9
000001.SH,20250318,3429.7593,3434.5653,3437.0654,3423.3005,3426.1285,3.6308,0.106,454916063.0,586338207.3
000001.SH,20250317,3426.1285,3430.8093,3436.3516,3422.4618,3419.5616,6.5669,0.192,515685138.0,639349980.4
000001.SH,20250314,3419.5616,3361.6861,3421.2333,3360.6063,3358.7285,60.8331,1.8112,582663388.0,750041647.2
000001.SH,20250313,3358.7285,3371.0945,3377.1183,3341.1182,3371.9235,-13.195,-0.3913,519013479.0,636211623.5
000001.SH,20250312,3371.9235,3385.6853,3392.4086,3370.2204,3379.8284,-7.9049,-0.2339,502195100.0,648501625.9
000001.SH,20250311,3379.8284,3335.4394,3379.8287,3334.8313,3366.163,13.6654,0.406,448468323.0,592285777.9
000001.SH,20250310,3366.163,3373.2588,3375.7978,3347.1859,3372.5458,-6.3828,-0.1893,450380832.0,595026433.9
000001.SH,20250307,3372.5458,3373.1808,3390.9442,3363.9288,3381.0983,-8.5525,-0.253,517663551.0,687879051.0
000001.SH,20250306,3381.0983,3353.5703,3387.0538,3348.684,3341.9649,39.1334,1.171,539992709.0,736438106.7
000001.SH,20250305,3341.9649,3324.6962,3342.7143,3314.1478,3324.2099,17.755,0.5341,460952696.0,587767599.8
000001.SH,20250304,3324.2099,3300.498,3327.8242,3297.5304,3316.9253,7.2846,0.2196,429996111.0,568728427.2
000001.SH,20250303,3316.9253,3328.3955,3349.0169,3304.5931,3320.8973,-3.972,-0.1196,502417862.0,643980683.0
000001.SH,20250228,3320.8973,3374.6636,3383.1909,3318.7162,3388.0622,-67.1649,-1.9824,568319504.0,758054890.4
000001.SH,20250227,3388.0622,3378.4494,3388.7808,3353.5712,3380.2144,7.8478,0.2322,575815020.0,774059980.1
000001.SH,20250226,3380.2144,3351.2093,3380.2144,3351.2093,3346.0398,34.1746,1.0213,553992031.0,747887357.9
000001.SH,20250225,3346.0398,3345.6534,3369.5583,3337.8448,3373.0276,-26.9878,-0.8001,527578562.0,727509770.1
000001.SH,20250224,3373.0276,3374.0813,3384.8106,3355.8694,3379.1128,-6.0852,-0.1801,598188203.0,802847050.1
000001.SH,20250221,3379.1128,3356.6947,3381.0575,3339.0256,3350.7833,28.3295,0.8455,608190206.0,855656954.8
000001.SH,20250220,3350.7833,3347.5893,3355.5571,3338.0335,3351.5392,-0.7559,-0.0226,504357114.0,670099045.7
000001.SH,20250219,3351.5392,3320.7801,3352.0867,3320.5809,3324.4906,27.0486,0.8136,502912965.0,675146370.4
000001.SH,20250218,3324.4906,3348.9827,3366.0119,3314.3006,3355.8296,-31.339,-0.9339,562679240.0,696798784.1
000001.SH,20250217,3355.8296,3355.4171,3357.1212,3333.1948,3346.7242,9.1054,0.2721,589546569.0,750113054.9
000001.SH,20250214,3346.7242,3328.483,3349.0836,3322.5289,3332.4826,14.2416,0.4274,532332965.0,667555376.4
000001.SH,20250213,3332.4826,3343.2347,3359.1807,3332.4826,3346.3854,-13.9028,-0.4155,568631161.0,705799792.0
000001.SH,20250212,3346.3854,3312.2572,3346.3854,3310.3904,3318.0569,28.3285,0.8538,513437828.0,647387578.5
000001.SH,20250211,3318.0569,3323.6694,3324.1727,3304.4443,3322.1698,-4.1129,-0.1238,511943541.0,632166670.9
000001.SH,20250210,3322.1698,3308.04,3325.3558,3299.2429,3303.6666,18.5032,0.5601,546589749.0,677038155.5
000001.SH,20250207,3303.6666,3269.2269,3324.428,3262.5085,3270.6594,33.0072,1.0092,600558451.0,757613811.2
000001.SH,20250206,3270.6594,3226.575,3271.4271,3225.8459,3229.4876,41.1718,1.2749,460842730.0,590421697.8
000001.SH,20250205,3229.4876,3270.1604,3271.022,3220.2794,3250.6007,-21.1131,-0.6495,406388181.0,521103029.3
000001.SH,20250127,3250.6007,3256.6136,3274.3924,3250.6007,3252.6264,-2.0257,-0.0623,387467642.0,450231535.8
000001.SH,20250124,3252.6264,3222.8774,3260.0112,3221.7121,3230.1637,22.4627,0.6954,398653033.0,480685058.0
000001.SH,20250123,3230.1637,3237.5988,3273.5203,3229.5716,3213.6237,16.54,0.5147,458246803.0,539800587.2
000001.SH,20250122,3213.6237,3235.4925,3235.5013,3203.3801,3242.6226,-28.9989,-0.8943,364817518.0,452312867.4
000001.SH,20250121,3242.6226,3256.8325,3258.6103,3229.0689,3244.3776,-1.755,-0.0541,384583718.0,468263378.9
000001.SH,20250120,3244.3776,3256.1492,3268.2626,3238.1214,3241.8212,2.5564,0.0789,403337948.0,469741031.4
000001.SH,20250117,3241.8212,3226.7616,3256.5067,3219.7734,3236.032,5.7892,0.1789,383599260.0,456553133.0
000001.SH,20250116,3236.032,3239.0261,3265.2824,3217.0966,3227.1167,8.9153,0.2763,430655539.0,499055442.4
000001.SH,20250115,3227.1167,3234.7152,3245.9042,3222.2359,3240.94,-13.8233,-0.4265,404723199.0,466216166.9
000001.SH,20250114,3240.94,3165.1613,3245.2196,3159.432,3160.755,80.185,2.5369,469212704.0,538983836.0
000001.SH,20250113,3160.755,3148.8259,3172.7,3140.9775,3168.5238,-7.7688,-0.2452,372742023.0,411773991.8
000001.SH,20250110,3168.5238,3211.7068,3220.1073,3168.5238,3211.3933,-42.8695,-1.3349,403663348.0,465939368.0
000001.SH,20250109,3211.3933,3220.7205,3228.9725,3205.9103,3230.1679,-18.7746,-0.5812,382943557.0,434445510.3
000001.SH,20250108,3230.1679,3218.8577,3246.2908,3175.7247,3229.6439,0.524,0.0162,472864390.0,508148444.9
000001.SH,20250107,3229.6439,3203.3068,3230.8529,3190.4612,3206.9228,22.7211,0.7085,409660529.0,436388386.6
000001.SH,20250106,3206.9228,3209.7832,3219.4877,3185.4631,3211.4299,-4.5071,-0.1403,430978403.0,444188212.8
000001.SH,20250103,3211.4299,3267.0766,3273.5656,3205.7755,3262.5607,-51.1308,-1.5672,517592014.0,523159754.7
000001.SH,20250102,3262.5607,3347.9392,3351.722,3242.0865,3351.763,-89.2023,-2.6614,561375199.0,603340526.7
000001.SH,20241231,3351.763,3406.9652,3413.4545,3351.763,3407.3259,-55.5629,-1.6307,502731062.0,562584237.4
000001.SH,20241230,3407.3259,3395.3962,3412.8414,3394.9648,3400.142,7.1839,0.2113,455262383.0,522245330.2
000001.SH,20241227,3400.142,3397.2939,3418.952,3388.3215,3398.0765,2.0655,0.0608,500488130.0,586090438.9
000001.SH,20241226,3398.0765,3389.3383,3401.0951,3380.255,3393.3501,4.7264,0.1393,422177271.0,518937022.6
000001.SH,20241225,3393.3501,3395.1072,3406.2125,3374.0113,3393.5281,-0.178,-0.0052,471315592.0,522168241.9
000001.SH,20241224,3393.5281,3353.5354,3394.9044,3352.9474,3351.2571,42.271,1.2613,471992673.0,530758037.6
000001.SH,20241223,3351.2571,3367.9037,3384.9918,3348.277,3368.0693,-16.8122,-0.4992,556747248.0,623117789.3
000001.SH,20241220,3368.0693,3364.481,3390.6182,3362.8193,3370.0331,-1.9638,-0.0583,490964621.0,596821938.6
000001.SH,20241219,3370.0331,3355.9041,3377.5321,3346.469,3382.2081,-12.175,-0.36,513909063.0,559130979.0
000001.SH,20241218,3382.2081,3371.2955,3396.4603,3371.2955,3361.485,20.7231,0.6165,512524979.0,539790684.4
000001.SH,20241217,3361.485,3381.8141,3396.2074,3357.7694,3386.3312,-24.8462,-0.7337,568941505.0,584789337.3
000001.SH,20241216,3386.3312,3390.083,3401.9263,3376.5358,3391.8782,-5.547,-0.1635,625578996.0,675237492.9
000001.SH,20241213,3391.8782,3442.9259,3442.9259,3390.7537,3461.4998,-69.6216,-2.0113,777464144.0,850714863.0
000001.SH,20241212,3461.4998,3432.2786,3464.1162,3425.9755,3432.4902,29.0096,0.8451,700096689.0,734168982.7
000001.SH,20241211,3432.4902,3416.0874,3437.8103,3416.0874,3422.6607,9.8295,0.2872,681544610.0,692929618.7
000001.SH,20241210,3422.6607,3490.2892,3494.8669,3417.7654,3402.5343,20.1264,0.5915,794668034.0,860483994.8
000001.SH,20241209,3402.5343,3402.6288,3426.6451,3385.9588,3404.0764,-1.5421,-0.0453,694905205.0,649443191.3
000001.SH,20241206,3404.0764,3370.9405,3418.2608,3364.2061,3368.8553,35.2211,1.0455,698186572.0,685981058.1
000001.SH,20241205,3368.8553,3353.0573,3377.055,3353.0573,3364.6498,4.2055,0.125,543885746.0,565551128.3
000001.SH,20241204,3364.6498,3376.5715,3388.0241,3352.9434,3378.8063,-14.1565,-0.419,621028862.0,653467546.7
000001.SH,20241203,3378.8063,3366.2853,3386.6176,3348.3742,3363.9823,14.824,0.4407,663030139.0,683982592.8
000001.SH,20241202,3363.9823,3328.482,3369.3032,3323.0091,3326.4557,37.5266,1.1281,668477762.0,709509517.8
000001.SH,20241129,3326.4557,3295.2096,3357.5013,3293.6899,3295.6983,30.7574,0.9333,580227102.0,663851511.0
000001.SH,20241128,3295.6983,3308.2797,3319.2559,3290.3641,3309.7789,-14.0806,-0.4254,511953047.0,558164131.7
000001.SH,20241127,3309.7789,3250.591,3309.8805,3227.3553,3259.7572,50.0217,1.5345,511202303.0,571617596.0
000001.SH,20241126,3259.7572,3256.8576,3285.3281,3252.8661,3263.7597,-4.0025,-0.1226,472219304.0,509490596.3
000001.SH,20241125,3263.7597,3274.884,3285.4555,3232.9178,3267.1916,-3.4319,-0.105,538897390.0,596502088.3
000001.SH,20241122,3267.1916,3368.043,3372.0034,3267.1916,3370.4039,-103.2123,-3.0623,630687790.0,707626460.3
000001.SH,20241121,3370.4039,3362.9444,3378.5175,3348.8552,3367.9893,2.4146,0.0717,530331830.0,614517433.7
000001.SH,20241120,3367.9893,3337.6778,3375.2482,3333.0023,3346.0098,21.9795,0.6569,566154289.0,627858323.2
000001.SH,20241119,3346.0098,3324.8831,3346.7577,3284.133,3323.8486,22.1612,0.6667,625024151.0,651575376.3
000001.SH,20241118,3323.8486,3344.6904,3386.9031,3309.0076,3330.7263,-6.8777,-0.2065,743950692.0,755809644.5
000001.SH,20241115,3330.7263,3369.8092,3391.3204,3330.7263,3379.8389,-49.1126,-1.4531,630285583.0,745937122.4
000001.SH,20241114,3379.8389,3429.5054,3441.7746,3376.1528,3439.2778,-59.4389,-1.7282,631556690.0,762884198.8
000001.SH,20241113,3439.2778,3406.9164,3442.2983,3404.5254,3421.9701,17.3077,0.5058,673662348.0,829435317.0
000001.SH,20241112,3421.9701,3469.8908,3489.4244,3402.0422,3470.0657,-48.0956,-1.386,817926524.0,1039600859.3
000001.SH,20241111,3470.0657,3432.3672,3471.1222,3416.7266,3452.2971,17.7686,0.5147,818025436.0,1024334899.5
000001.SH,20241108,3452.2971,3502.1331,3509.8182,3443.193,3470.6609,-18.3638,-0.5291,964034562.0,1107932295.6
000001.SH,20241107,3470.6609,3359.9851,3470.6609,3356.258,3383.8062,86.8547,2.5668,959556680.0,1048841306.1
000001.SH,20241106,3383.8062,3395.2217,3420.9986,3367.0812,3386.9869,-3.1807,-0.0939,895855930.0,1026807640.4
000001.SH,20241105,3386.9869,3306.8098,3386.9869,3302.0472,3310.2072,76.7797,2.3195,821124902.0,929931429.4
000001.SH,20241104,3310.2072,3275.6787,3310.2072,3263.8421,3272.0142,38.193,1.1673,665077454.0,692341763.3
000001.SH,20241101,3272.0142,3275.5768,3305.3181,3258.7346,3279.8244,-7.8102,-0.2381,852055320.0,878112793.9
000001.SH,20241031,3279.8244,3267.975,3295.7421,3252.3899,3266.2378,13.5866,0.416,784649094.0,864970969.0
000001.SH,20241030,3266.2378,3273.6421,3291.6795,3244.8063,3286.407,-20.1692,-0.6137,669018090.0,730619786.7
000001.SH,20241029,3286.407,3328.0885,3340.4584,3284.2108,3322.1975,-35.7905,-1.0773,725326154.0,806573822.3
000001.SH,20241028,3322.1975,3300.4634,3322.1975,3279.715,3299.7003,22.4972,0.6818,672373131.0,717510218.0
000001.SH,20241025,3299.7003,3280.7616,3319.3571,3276.1303,3280.2625,19.4378,0.5926,595651707.0,677255321.3
000001.SH,20241024,3280.2625,3287.8243,3292.9448,3266.8823,3302.8028,-22.5403,-0.6825,519827074.0,585248947.0
000001.SH,20241023,3302.8028,3285.2474,3331.0823,3277.0663,3285.8669,16.9359,0.5154,650444128.0,760066419.6
000001.SH,20241022,3285.8669,3263.8224,3294.9612,3255.1375,3268.11,17.7569,0.5433,574913781.0,698861461.3
000001.SH,20241021,3268.11,3276.0598,3300.664,3239.0965,3261.5633,6.5467,0.2007,668150299.0,855781454.0
000001.SH,20241018,3261.5633,3165.9745,3313.9784,3152.8213,3169.3843,92.179,2.9084,693014623.0,827948922.1
000001.SH,20241017,3169.3843,3220.7334,3241.5675,3169.3843,3202.948,-33.5637,-1.0479,528611772.0,557347351.4
000001.SH,20241016,3202.948,3169.1685,3236.848,3167.7364,3201.2919,1.6561,0.0517,515813997.0,533062408.9
000001.SH,20241015,3201.2919,3265.7461,3285.2147,3201.2919,3284.3225,-83.0306,-2.5281,566054558.0,619091471.9
000001.SH,20241014,3284.3225,3241.4275,3294.6199,3203.901,3217.7377,66.5848,2.0693,631466859.0,701499242.6
000001.SH,20241011,3217.7377,3287.8727,3297.7517,3187.9882,3301.9259,-84.1882,-2.5497,606027433.0,664332794.5
000001.SH,20241010,3301.9259,3277.6916,3379.8053,3228.1248,3258.8578,43.0681,1.3216,834500257.0,947788515.0
000001.SH,20241009,3258.8578,3427.2199,3437.1571,3249.1591,3489.7751,-230.9173,-6.617,992757256.0,1264311454.4
000001.SH,20241008,3489.7751,3674.4048,3674.4048,3372.1868,3336.4974,153.2777,4.594,1313460195.0,1510513250.8
000001.SH,20240930,3336.4974,3194.7224,3358.5883,3153.697,3087.5286,248.9688,8.0637,1102337917.0,1167772550.0
000001.SH,20240927,3087.5286,3049.1026,3087.5286,3017.4453,3000.9526,86.576,2.885,492287163.0,480612559.5
000001.SH,20240926,3000.9526,2893.7451,3000.9526,2889.0143,2896.3057,104.6469,3.6131,576319261.0,524669070.9
